name	chrom	chromStart	chromEnd	source
trf	chr1	46062560	46062598	ucsc-mm9-simpleRepeat
trf	chr1	46064558	46064706	ucsc-mm9-simpleRepeat
trf	chr1	46067655	46067698	ucsc-mm9-simpleRepeat
trf	chr1	46071140	46071189	ucsc-mm9-simpleRepeat
trf	chr1	46071369	46071433	ucsc-mm9-simpleRepeat
trf	chr1	46083152	46083221	ucsc-mm9-simpleRepeat
trf	chr1	46084243	46084343	ucsc-mm9-simpleRepeat
trf	chr1	46087749	46087793	ucsc-mm9-simpleRepeat
trf	chr1	46094169	46094195	ucsc-mm9-simpleRepeat
trf	chr1	46095625	46095655	ucsc-mm9-simpleRepeat
trf	chr1	46096831	46096878	ucsc-mm9-simpleRepeat
trf	chr1	46098045	46098095	ucsc-mm9-simpleRepeat
trf	chr1	46101286	46101373	ucsc-mm9-simpleRepeat
trf	chr1	46109559	46109614	ucsc-mm9-simpleRepeat
trf	chr1	46109883	46109928	ucsc-mm9-simpleRepeat
trf	chr1	46114174	46114200	ucsc-mm9-simpleRepeat
trf	chr1	46121124	46121192	ucsc-mm9-simpleRepeat
trf	chr1	46122202	46122249	ucsc-mm9-simpleRepeat
trf	chr1	46125281	46125309	ucsc-mm9-simpleRepeat
trf	chr1	46135458	46135527	ucsc-mm9-simpleRepeat
trf	chr1	46141349	46141393	ucsc-mm9-simpleRepeat
trf	chr1	46141396	46141494	ucsc-mm9-simpleRepeat
trf	chr1	46143225	46143258	ucsc-mm9-simpleRepeat
trf	chr1	46145335	46145366	ucsc-mm9-simpleRepeat
trf	chr1	46145791	46146024	ucsc-mm9-simpleRepeat
trf	chr1	46145791	46145996	ucsc-mm9-simpleRepeat
trf	chr1	46145791	46145978	ucsc-mm9-simpleRepeat
trf	chr1	46146492	46146583	ucsc-mm9-simpleRepeat
trf	chr1	46159544	46159669	ucsc-mm9-simpleRepeat
trf	chr1	46163626	46163712	ucsc-mm9-simpleRepeat
trf	chr1	46165879	46165917	ucsc-mm9-simpleRepeat
trf	chr1	46167317	46167367	ucsc-mm9-simpleRepeat
trf	chr1	46167394	46167444	ucsc-mm9-simpleRepeat
trf	chr1	46167483	46167521	ucsc-mm9-simpleRepeat
trf	chr1	46168815	46168849	ucsc-mm9-simpleRepeat
trf	chr1	46169144	46169211	ucsc-mm9-simpleRepeat
trf	chr1	46172847	46173003	ucsc-mm9-simpleRepeat
trf	chr1	46176324	46176358	ucsc-mm9-simpleRepeat
trf	chr1	46184469	46184534	ucsc-mm9-simpleRepeat
trf	chr1	46189127	46189159	ucsc-mm9-simpleRepeat
trf	chr1	46190959	46191020	ucsc-mm9-simpleRepeat
trf	chr1	46190967	46191019	ucsc-mm9-simpleRepeat
trf	chr1	46191079	46191141	ucsc-mm9-simpleRepeat
trf	chr1	46191977	46192003	ucsc-mm9-simpleRepeat
trf	chr1	46206390	46206458	ucsc-mm9-simpleRepeat
trf	chr1	46207030	46207077	ucsc-mm9-simpleRepeat
trf	chr1	46215620	46215712	ucsc-mm9-simpleRepeat
trf	chr1	46215891	46215927	ucsc-mm9-simpleRepeat
trf	chr1	46217561	46217623	ucsc-mm9-simpleRepeat
trf	chr1	46221949	46222024	ucsc-mm9-simpleRepeat
trf	chr1	46223891	46223943	ucsc-mm9-simpleRepeat
trf	chr1	46225207	46225238	ucsc-mm9-simpleRepeat
trf	chr1	46228692	46228780	ucsc-mm9-simpleRepeat
trf	chr1	46228696	46228779	ucsc-mm9-simpleRepeat
trf	chr1	46228708	46228775	ucsc-mm9-simpleRepeat
trf	chr1	46231825	46231877	ucsc-mm9-simpleRepeat
trf	chr1	46236656	46236708	ucsc-mm9-simpleRepeat
trf	chr1	46237943	46237979	ucsc-mm9-simpleRepeat
trf	chr1	46240506	46240556	ucsc-mm9-simpleRepeat
trf	chr1	46245564	46245602	ucsc-mm9-simpleRepeat
trf	chr1	46247274	46247313	ucsc-mm9-simpleRepeat
trf	chr1	46247319	46247369	ucsc-mm9-simpleRepeat
trf	chr1	46247622	46247654	ucsc-mm9-simpleRepeat
trf	chr1	46253685	46253779	ucsc-mm9-simpleRepeat
trf	chr1	46254109	46254182	ucsc-mm9-simpleRepeat
trf	chr1	46254179	46254250	ucsc-mm9-simpleRepeat
trf	chr1	46260133	46260269	ucsc-mm9-simpleRepeat
trf	chr1	46260133	46260231	ucsc-mm9-simpleRepeat
trf	chr1	46260195	46260273	ucsc-mm9-simpleRepeat
trf	chr1	46260301	46260351	ucsc-mm9-simpleRepeat
trf	chr1	46265067	46265125	ucsc-mm9-simpleRepeat
trf	chr1	46267674	46267705	ucsc-mm9-simpleRepeat
trf	chr1	46274559	46274586	ucsc-mm9-simpleRepeat
trf	chr1	46280608	46280675	ucsc-mm9-simpleRepeat
trf	chr1	46292017	46292070	ucsc-mm9-simpleRepeat
trf	chr1	46298577	46298629	ucsc-mm9-simpleRepeat
trf	chr1	46300982	46301022	ucsc-mm9-simpleRepeat
trf	chr1	46303324	46303370	ucsc-mm9-simpleRepeat
trf	chr1	46305597	46305678	ucsc-mm9-simpleRepeat
trf	chr1	46307922	46307977	ucsc-mm9-simpleRepeat
trf	chr1	46313629	46313684	ucsc-mm9-simpleRepeat
trf	chr1	46317688	46317748	ucsc-mm9-simpleRepeat
trf	chr1	46323247	46323277	ucsc-mm9-simpleRepeat
trf	chr1	46324997	46325023	ucsc-mm9-simpleRepeat
trf	chr1	46327391	46327417	ucsc-mm9-simpleRepeat
trf	chr1	46327974	46328038	ucsc-mm9-simpleRepeat
trf	chr1	46328047	46328124	ucsc-mm9-simpleRepeat
trf	chr1	46328122	46328192	ucsc-mm9-simpleRepeat
trf	chr1	46328236	46328324	ucsc-mm9-simpleRepeat
trf	chr1	46328243	46328655	ucsc-mm9-simpleRepeat
trf	chr1	46328249	46328328	ucsc-mm9-simpleRepeat
trf	chr1	46328250	46328575	ucsc-mm9-simpleRepeat
trf	chr1	46328329	46328523	ucsc-mm9-simpleRepeat
trf	chr1	46328330	46328523	ucsc-mm9-simpleRepeat
trf	chr1	46328413	46328557	ucsc-mm9-simpleRepeat
trf	chr1	46328463	46328640	ucsc-mm9-simpleRepeat
trf	chr1	46328520	46328632	ucsc-mm9-simpleRepeat
trf	chr1	46329574	46329620	ucsc-mm9-simpleRepeat
trf	chr1	46331760	46331866	ucsc-mm9-simpleRepeat
trf	chr1	46331864	46331931	ucsc-mm9-simpleRepeat
trf	chr1	46341294	46341324	ucsc-mm9-simpleRepeat
trf	chr1	46345241	46345323	ucsc-mm9-simpleRepeat
trf	chr1	46346135	46346224	ucsc-mm9-simpleRepeat
trf	chr1	46346656	46346693	ucsc-mm9-simpleRepeat
trf	chr1	46349934	46350148	ucsc-mm9-simpleRepeat
trf	chr1	46349940	46350080	ucsc-mm9-simpleRepeat
trf	chr1	46349956	46350480	ucsc-mm9-simpleRepeat
trf	chr1	46349956	46350071	ucsc-mm9-simpleRepeat
trf	chr1	46350059	46350361	ucsc-mm9-simpleRepeat
trf	chr1	46350101	46350310	ucsc-mm9-simpleRepeat
trf	chr1	46350292	46350361	ucsc-mm9-simpleRepeat
trf	chr1	46350317	46350587	ucsc-mm9-simpleRepeat
trf	chr1	46350350	46350474	ucsc-mm9-simpleRepeat
trf	chr1	46350393	46350500	ucsc-mm9-simpleRepeat
trf	chr1	46350513	46350585	ucsc-mm9-simpleRepeat
trf	chr1	46369673	46369731	ucsc-mm9-simpleRepeat
trf	chr1	46370195	46370709	ucsc-mm9-simpleRepeat
trf	chr1	46380723	46380761	ucsc-mm9-simpleRepeat
trf	chr1	46384878	46384921	ucsc-mm9-simpleRepeat
trf	chr1	46385545	46385665	ucsc-mm9-simpleRepeat
trf	chr1	46395075	46395129	ucsc-mm9-simpleRepeat
trf	chr1	46396257	46396301	ucsc-mm9-simpleRepeat
trf	chr1	46399114	46399168	ucsc-mm9-simpleRepeat
trf	chr1	46410263	46410331	ucsc-mm9-simpleRepeat
trf	chr1	46413037	46413113	ucsc-mm9-simpleRepeat
trf	chr1	46413653	46413694	ucsc-mm9-simpleRepeat
trf	chr1	46421607	46421692	ucsc-mm9-simpleRepeat
trf	chr1	46421607	46421690	ucsc-mm9-simpleRepeat
trf	chr1	46421690	46421746	ucsc-mm9-simpleRepeat
trf	chr1	46421693	46421749	ucsc-mm9-simpleRepeat
trf	chr1	46421871	46421913	ucsc-mm9-simpleRepeat
trf	chr1	46423582	46423618	ucsc-mm9-simpleRepeat
trf	chr1	46426907	46426970	ucsc-mm9-simpleRepeat
trf	chr1	46431450	46431539	ucsc-mm9-simpleRepeat
trf	chr1	46433299	46433363	ucsc-mm9-simpleRepeat
trf	chr1	46434013	46434056	ucsc-mm9-simpleRepeat
trf	chr1	46440145	46440347	ucsc-mm9-simpleRepeat
trf	chr1	46440759	46440908	ucsc-mm9-simpleRepeat
trf	chr1	46447903	46447976	ucsc-mm9-simpleRepeat
trf	chr1	46451073	46451111	ucsc-mm9-simpleRepeat
trf	chr1	46457316	46457370	ucsc-mm9-simpleRepeat
trf	chr1	46461356	46461401	ucsc-mm9-simpleRepeat
trf	chr1	46468906	46468942	ucsc-mm9-simpleRepeat
trf	chr1	46468942	46469097	ucsc-mm9-simpleRepeat
trf	chr1	46473862	46473933	ucsc-mm9-simpleRepeat
trf	chr1	46474419	46474456	ucsc-mm9-simpleRepeat
trf	chr1	46477086	46477146	ucsc-mm9-simpleRepeat
trf	chr1	46477093	46477159	ucsc-mm9-simpleRepeat
trf	chr1	46478186	46478229	ucsc-mm9-simpleRepeat
trf	chr1	46483963	46483993	ucsc-mm9-simpleRepeat
trf	chr1	46490719	46490771	ucsc-mm9-simpleRepeat
trf	chr1	46491572	46491597	ucsc-mm9-simpleRepeat
trf	chr1	46499815	46499854	ucsc-mm9-simpleRepeat
trf	chr1	46505221	46505303	ucsc-mm9-simpleRepeat
trf	chr1	46505801	46506903	ucsc-mm9-simpleRepeat
trf	chr1	46507713	46507742	ucsc-mm9-simpleRepeat
trf	chr1	46512489	46512532	ucsc-mm9-simpleRepeat
trf	chr1	46513002	46513081	ucsc-mm9-simpleRepeat
trf	chr1	46513515	46513655	ucsc-mm9-simpleRepeat
trf	chr1	46514898	46514928	ucsc-mm9-simpleRepeat
trf	chr1	46516152	46516177	ucsc-mm9-simpleRepeat
trf	chr1	46519735	46519764	ucsc-mm9-simpleRepeat
trf	chr1	46519770	46519854	ucsc-mm9-simpleRepeat
trf	chr1	46520228	46520913	ucsc-mm9-simpleRepeat
trf	chr1	46520231	46520306	ucsc-mm9-simpleRepeat
trf	chr1	46520292	46520359	ucsc-mm9-simpleRepeat
trf	chr1	46520398	46520992	ucsc-mm9-simpleRepeat
trf	chr1	46520737	46520789	ucsc-mm9-simpleRepeat
trf	chr1	46520771	46520892	ucsc-mm9-simpleRepeat
trf	chr1	46520909	46520978	ucsc-mm9-simpleRepeat
trf	chr1	46522475	46522562	ucsc-mm9-simpleRepeat
trf	chr1	46533274	46533398	ucsc-mm9-simpleRepeat
trf	chr1	46537351	46537415	ucsc-mm9-simpleRepeat
trf	chr1	46537413	46537517	ucsc-mm9-simpleRepeat
trf	chr1	46537414	46537561	ucsc-mm9-simpleRepeat
trf	chr1	46539193	46539229	ucsc-mm9-simpleRepeat
trf	chr1	46540106	46540151	ucsc-mm9-simpleRepeat
trf	chr1	46540157	46540202	ucsc-mm9-simpleRepeat
trf	chr1	46541158	46541223	ucsc-mm9-simpleRepeat
trf	chr1	46542838	46542873	ucsc-mm9-simpleRepeat
trf	chr1	46542863	46542906	ucsc-mm9-simpleRepeat
trf	chr1	46548902	46549057	ucsc-mm9-simpleRepeat
trf	chr1	46548978	46549011	ucsc-mm9-simpleRepeat
trf	chr1	46549052	46549339	ucsc-mm9-simpleRepeat
trf	chr1	46549098	46549137	ucsc-mm9-simpleRepeat
trf	chr1	46549180	46549223	ucsc-mm9-simpleRepeat
trf	chr1	46549266	46549307	ucsc-mm9-simpleRepeat
trf	chr1	46555493	46555527	ucsc-mm9-simpleRepeat
trf	chr1	46557709	46557742	ucsc-mm9-simpleRepeat
trf	chr1	46559870	46559967	ucsc-mm9-simpleRepeat
trf	chr1	46560427	46560534	ucsc-mm9-simpleRepeat
trf	chr1	46562291	46562324	ucsc-mm9-simpleRepeat
trf	chr1	46576888	46576938	ucsc-mm9-simpleRepeat
trf	chr1	46578896	46578928	ucsc-mm9-simpleRepeat
trf	chr1	46579001	46579048	ucsc-mm9-simpleRepeat
trf	chr1	46581869	46581901	ucsc-mm9-simpleRepeat
trf	chr1	46583900	46583933	ucsc-mm9-simpleRepeat
trf	chr1	46590245	46590299	ucsc-mm9-simpleRepeat
trf	chr1	46590245	46590296	ucsc-mm9-simpleRepeat
trf	chr1	46593154	46593325	ucsc-mm9-simpleRepeat
trf	chr1	46593156	46593326	ucsc-mm9-simpleRepeat
trf	chr1	46593156	46593326	ucsc-mm9-simpleRepeat
trf	chr1	46599715	46599752	ucsc-mm9-simpleRepeat
trf	chr1	46599715	46599754	ucsc-mm9-simpleRepeat
trf	chr1	46601731	46601804	ucsc-mm9-simpleRepeat
trf	chr1	46601777	46601804	ucsc-mm9-simpleRepeat
trf	chr1	46601813	46601849	ucsc-mm9-simpleRepeat
trf	chr1	46601814	46601849	ucsc-mm9-simpleRepeat
trf	chr1	46602684	46602723	ucsc-mm9-simpleRepeat
trf	chr1	46609845	46609986	ucsc-mm9-simpleRepeat
trf	chr1	46609857	46610013	ucsc-mm9-simpleRepeat
trf	chr1	46614988	46615054	ucsc-mm9-simpleRepeat
trf	chr1	46619664	46620184	ucsc-mm9-simpleRepeat
trf	chr1	46628108	46628175	ucsc-mm9-simpleRepeat
trf	chr1	46640094	46640138	ucsc-mm9-simpleRepeat
trf	chr1	46640975	46641057	ucsc-mm9-simpleRepeat
trf	chr1	46649162	46649212	ucsc-mm9-simpleRepeat
trf	chr1	46649446	46649477	ucsc-mm9-simpleRepeat
trf	chr1	46651442	46651516	ucsc-mm9-simpleRepeat
trf	chr1	46657284	46657366	ucsc-mm9-simpleRepeat
trf	chr1	46657287	46657366	ucsc-mm9-simpleRepeat
trf	chr1	46657380	46657421	ucsc-mm9-simpleRepeat
trf	chr1	46667763	46667799	ucsc-mm9-simpleRepeat
trf	chr1	46668124	46668182	ucsc-mm9-simpleRepeat
trf	chr1	46668182	46668261	ucsc-mm9-simpleRepeat
trf	chr1	46668507	46668552	ucsc-mm9-simpleRepeat
trf	chr1	46670631	46670668	ucsc-mm9-simpleRepeat
trf	chr1	46674030	46674071	ucsc-mm9-simpleRepeat
trf	chr1	46681392	46681441	ucsc-mm9-simpleRepeat
trf	chr1	46684872	46684939	ucsc-mm9-simpleRepeat
trf	chr1	46684936	46685015	ucsc-mm9-simpleRepeat
trf	chr1	46690188	46690253	ucsc-mm9-simpleRepeat
trf	chr1	46690935	46690983	ucsc-mm9-simpleRepeat
trf	chr1	46690939	46690981	ucsc-mm9-simpleRepeat
trf	chr1	46690984	46691014	ucsc-mm9-simpleRepeat
trf	chr1	46694882	46694916	ucsc-mm9-simpleRepeat
trf	chr1	46704538	46704565	ucsc-mm9-simpleRepeat
trf	chr1	46712636	46712767	ucsc-mm9-simpleRepeat
trf	chr1	46719779	46719827	ucsc-mm9-simpleRepeat
trf	chr1	46723988	46724026	ucsc-mm9-simpleRepeat
trf	chr1	46723993	46724026	ucsc-mm9-simpleRepeat
trf	chr1	46739459	46739499	ucsc-mm9-simpleRepeat
trf	chr1	46739743	46739781	ucsc-mm9-simpleRepeat
trf	chr1	46739746	46739784	ucsc-mm9-simpleRepeat
trf	chr1	46739783	46740019	ucsc-mm9-simpleRepeat
trf	chr1	46739783	46739887	ucsc-mm9-simpleRepeat
trf	chr1	46739788	46739886	ucsc-mm9-simpleRepeat
trf	chr1	46739808	46740024	ucsc-mm9-simpleRepeat
trf	chr1	46741201	46741321	ucsc-mm9-simpleRepeat
trf	chr1	46743332	46743377	ucsc-mm9-simpleRepeat
trf	chr1	46743544	46743621	ucsc-mm9-simpleRepeat
trf	chr1	46743574	46743623	ucsc-mm9-simpleRepeat
trf	chr1	46744679	46744726	ucsc-mm9-simpleRepeat
trf	chr1	46746091	46746125	ucsc-mm9-simpleRepeat
trf	chr1	46751829	46751893	ucsc-mm9-simpleRepeat
trf	chr1	46751911	46752333	ucsc-mm9-simpleRepeat
trf	chr1	46751921	46752004	ucsc-mm9-simpleRepeat
trf	chr1	46751932	46751981	ucsc-mm9-simpleRepeat
trf	chr1	46751943	46752104	ucsc-mm9-simpleRepeat
trf	chr1	46751997	46752970	ucsc-mm9-simpleRepeat
trf	chr1	46753005	46753624	ucsc-mm9-simpleRepeat
trf	chr1	46753034	46753493	ucsc-mm9-simpleRepeat
trf	chr1	46753039	46753482	ucsc-mm9-simpleRepeat
trf	chr1	46753478	46753628	ucsc-mm9-simpleRepeat
trf	chr1	46753478	46753628	ucsc-mm9-simpleRepeat
trf	chr1	46755516	46755556	ucsc-mm9-simpleRepeat
trf	chr1	46756607	46756636	ucsc-mm9-simpleRepeat
trf	chr1	46756871	46756918	ucsc-mm9-simpleRepeat
trf	chr1	46758518	46758557	ucsc-mm9-simpleRepeat
trf	chr1	46764389	46765062	ucsc-mm9-simpleRepeat
trf	chr1	46765139	46765218	ucsc-mm9-simpleRepeat
trf	chr1	46766026	46766062	ucsc-mm9-simpleRepeat
trf	chr1	46767254	46767292	ucsc-mm9-simpleRepeat
trf	chr1	46774082	46774170	ucsc-mm9-simpleRepeat
trf	chr1	46777154	46777273	ucsc-mm9-simpleRepeat
trf	chr1	46784499	46784618	ucsc-mm9-simpleRepeat
trf	chr1	46789417	46789474	ucsc-mm9-simpleRepeat
trf	chr1	46790266	46790308	ucsc-mm9-simpleRepeat
trf	chr1	46796108	46796254	ucsc-mm9-simpleRepeat
trf	chr1	46796668	46796703	ucsc-mm9-simpleRepeat
trf	chr1	46799932	46800013	ucsc-mm9-simpleRepeat
trf	chr1	46799935	46800144	ucsc-mm9-simpleRepeat
trf	chr1	46799994	46800089	ucsc-mm9-simpleRepeat
trf	chr1	46800055	46800145	ucsc-mm9-simpleRepeat
trf	chr1	46800153	46800206	ucsc-mm9-simpleRepeat
trf	chr1	46800245	46800380	ucsc-mm9-simpleRepeat
trf	chr1	46800392	46800463	ucsc-mm9-simpleRepeat
trf	chr1	46800449	46800474	ucsc-mm9-simpleRepeat
trf	chr1	46800710	46800736	ucsc-mm9-simpleRepeat
trf	chr1	46801968	46802017	ucsc-mm9-simpleRepeat
trf	chr1	46804933	46804963	ucsc-mm9-simpleRepeat
trf	chr1	46806255	46806292	ucsc-mm9-simpleRepeat
trf	chr1	46819408	46819515	ucsc-mm9-simpleRepeat
trf	chr1	46820919	46820956	ucsc-mm9-simpleRepeat
trf	chr1	46825040	46825078	ucsc-mm9-simpleRepeat
trf	chr1	46826191	46826220	ucsc-mm9-simpleRepeat
trf	chr1	46827827	46827873	ucsc-mm9-simpleRepeat
trf	chr1	46828456	46828489	ucsc-mm9-simpleRepeat
trf	chr1	46828811	46828866	ucsc-mm9-simpleRepeat
trf	chr1	46829521	46829563	ucsc-mm9-simpleRepeat
trf	chr1	46836313	46836343	ucsc-mm9-simpleRepeat
trf	chr1	46836576	46836601	ucsc-mm9-simpleRepeat
trf	chr1	46839890	46839962	ucsc-mm9-simpleRepeat
trf	chr1	46840199	46840272	ucsc-mm9-simpleRepeat
trf	chr1	46840264	46840326	ucsc-mm9-simpleRepeat
trf	chr1	46841841	46841893	ucsc-mm9-simpleRepeat
trf	chr1	46841883	46841928	ucsc-mm9-simpleRepeat
trf	chr1	46842326	46842402	ucsc-mm9-simpleRepeat
trf	chr1	46842944	46842983	ucsc-mm9-simpleRepeat
trf	chr1	46846552	46846636	ucsc-mm9-simpleRepeat
trf	chr1	46847569	46847604	ucsc-mm9-simpleRepeat
trf	chr1	46848900	46848953	ucsc-mm9-simpleRepeat
trf	chr1	46850874	46850920	ucsc-mm9-simpleRepeat
trf	chr1	46852768	46852828	ucsc-mm9-simpleRepeat
trf	chr1	46852826	46852851	ucsc-mm9-simpleRepeat
trf	chr1	46859909	46859934	ucsc-mm9-simpleRepeat
trf	chr1	46874475	46874505	ucsc-mm9-simpleRepeat
trf	chr1	46890046	46890089	ucsc-mm9-simpleRepeat
trf	chr1	46890509	46890553	ucsc-mm9-simpleRepeat
trf	chr1	46890550	46890588	ucsc-mm9-simpleRepeat
trf	chr1	46890586	46890628	ucsc-mm9-simpleRepeat
trf	chr1	46900586	46900619	ucsc-mm9-simpleRepeat
trf	chr1	46907827	46907881	ucsc-mm9-simpleRepeat
trf	chr1	46910441	46910589	ucsc-mm9-simpleRepeat
trf	chr1	46912067	46912124	ucsc-mm9-simpleRepeat
trf	chr1	46916585	46916664	ucsc-mm9-simpleRepeat
trf	chr1	46918426	46918544	ucsc-mm9-simpleRepeat
trf	chr1	46918740	46918826	ucsc-mm9-simpleRepeat
trf	chr1	46918950	46919045	ucsc-mm9-simpleRepeat
trf	chr1	46923802	46923923	ucsc-mm9-simpleRepeat
trf	chr1	46924338	46924448	ucsc-mm9-simpleRepeat
trf	chr1	46924535	46924605	ucsc-mm9-simpleRepeat
trf	chr1	46924813	46924844	ucsc-mm9-simpleRepeat
trf	chr1	46929802	46929834	ucsc-mm9-simpleRepeat
trf	chr1	46929835	46929885	ucsc-mm9-simpleRepeat
trf	chr1	46929964	46930091	ucsc-mm9-simpleRepeat
trf	chr1	46931233	46931260	ucsc-mm9-simpleRepeat
trf	chr1	46933469	46933499	ucsc-mm9-simpleRepeat
trf	chr1	46934204	46934243	ucsc-mm9-simpleRepeat
trf	chr1	46937289	46937318	ucsc-mm9-simpleRepeat
trf	chr1	46937954	46937998	ucsc-mm9-simpleRepeat
trf	chr1	46939989	46940051	ucsc-mm9-simpleRepeat
trf	chr1	46941369	46941407	ucsc-mm9-simpleRepeat
trf	chr1	46943394	46943462	ucsc-mm9-simpleRepeat
trf	chr1	46943782	46943810	ucsc-mm9-simpleRepeat
trf	chr1	46944032	46944075	ucsc-mm9-simpleRepeat
trf	chr1	46944074	46944109	ucsc-mm9-simpleRepeat
trf	chr1	46945648	46945700	ucsc-mm9-simpleRepeat
trf	chr1	46947779	46947817	ucsc-mm9-simpleRepeat
trf	chr1	46951023	46951099	ucsc-mm9-simpleRepeat
trf	chr1	46951801	46951840	ucsc-mm9-simpleRepeat
trf	chr1	46952945	46952973	ucsc-mm9-simpleRepeat
trf	chr1	46954907	46954942	ucsc-mm9-simpleRepeat
trf	chr1	46956388	46956442	ucsc-mm9-simpleRepeat
trf	chr1	46959873	46959911	ucsc-mm9-simpleRepeat
trf	chr1	46959977	46960083	ucsc-mm9-simpleRepeat
trf	chr1	46963102	46963133	ucsc-mm9-simpleRepeat
trf	chr1	46970276	46970307	ucsc-mm9-simpleRepeat
trf	chr1	46971080	46971118	ucsc-mm9-simpleRepeat
trf	chr1	46972043	46972088	ucsc-mm9-simpleRepeat
trf	chr1	46972115	46972173	ucsc-mm9-simpleRepeat
trf	chr1	46972584	46972651	ucsc-mm9-simpleRepeat
trf	chr1	46972586	46972652	ucsc-mm9-simpleRepeat
trf	chr1	46972600	46972649	ucsc-mm9-simpleRepeat
trf	chr1	46974714	46974748	ucsc-mm9-simpleRepeat
trf	chr1	46975086	46975135	ucsc-mm9-simpleRepeat
trf	chr1	46975928	46975971	ucsc-mm9-simpleRepeat
trf	chr1	46976473	46976521	ucsc-mm9-simpleRepeat
trf	chr1	46981764	46981798	ucsc-mm9-simpleRepeat
trf	chr1	46981811	46981861	ucsc-mm9-simpleRepeat
trf	chr1	46985961	46986039	ucsc-mm9-simpleRepeat
trf	chr1	46987351	46987401	ucsc-mm9-simpleRepeat
trf	chr1	46995128	46995279	ucsc-mm9-simpleRepeat
trf	chr1	46996604	46996645	ucsc-mm9-simpleRepeat
trf	chr1	46999322	46999441	ucsc-mm9-simpleRepeat
trf	chr1	47013379	47013461	ucsc-mm9-simpleRepeat
trf	chr1	47018030	47018088	ucsc-mm9-simpleRepeat
trf	chr1	47020537	47020601	ucsc-mm9-simpleRepeat
trf	chr1	47022565	47022592	ucsc-mm9-simpleRepeat
trf	chr1	47025638	47025672	ucsc-mm9-simpleRepeat
trf	chr1	47027048	47027075	ucsc-mm9-simpleRepeat
trf	chr1	47027377	47027415	ucsc-mm9-simpleRepeat
trf	chr1	47027767	47027801	ucsc-mm9-simpleRepeat
trf	chr1	47035072	47035200	ucsc-mm9-simpleRepeat
trf	chr1	47035085	47035234	ucsc-mm9-simpleRepeat
trf	chr1	47035646	47035860	ucsc-mm9-simpleRepeat
trf	chr1	47035787	47036181	ucsc-mm9-simpleRepeat
trf	chr1	47038684	47038730	ucsc-mm9-simpleRepeat
trf	chr1	47038729	47038779	ucsc-mm9-simpleRepeat
trf	chr1	47043992	47044298	ucsc-mm9-simpleRepeat
trf	chr1	47044082	47044299	ucsc-mm9-simpleRepeat
trf	chr1	47044225	47044370	ucsc-mm9-simpleRepeat
trf	chr1	47045102	47045128	ucsc-mm9-simpleRepeat
trf	chr1	47053525	47053686	ucsc-mm9-simpleRepeat
trf	chr1	47054096	47054244	ucsc-mm9-simpleRepeat
trf	chr1	47054185	47054951	ucsc-mm9-simpleRepeat
trf	chr1	47056888	47056924	ucsc-mm9-simpleRepeat
trf	chr1	47062268	47062315	ucsc-mm9-simpleRepeat
trf	chr1	47063618	47063700	ucsc-mm9-simpleRepeat
trf	chr1	47066756	47066805	ucsc-mm9-simpleRepeat
trf	chr1	47068189	47068253	ucsc-mm9-simpleRepeat
trf	chr1	47076430	47076481	ucsc-mm9-simpleRepeat
trf	chr1	47078826	47078860	ucsc-mm9-simpleRepeat
trf	chr1	47078871	47079068	ucsc-mm9-simpleRepeat
trf	chr1	47079066	47079113	ucsc-mm9-simpleRepeat
trf	chr1	47079607	47079706	ucsc-mm9-simpleRepeat
trf	chr1	47079704	47079860	ucsc-mm9-simpleRepeat
trf	chr1	47083168	47083252	ucsc-mm9-simpleRepeat
trf	chr1	47083195	47083256	ucsc-mm9-simpleRepeat
trf	chr1	47086219	47086275	ucsc-mm9-simpleRepeat
trf	chr1	47089484	47089820	ucsc-mm9-simpleRepeat
trf	chr1	47094927	47095005	ucsc-mm9-simpleRepeat
trf	chr1	47095681	47095717	ucsc-mm9-simpleRepeat
trf	chr1	47096327	47096386	ucsc-mm9-simpleRepeat
trf	chr1	47097074	47097109	ucsc-mm9-simpleRepeat
trf	chr1	47099223	47099288	ucsc-mm9-simpleRepeat
trf	chr1	47099287	47099333	ucsc-mm9-simpleRepeat
trf	chr1	47100940	47100990	ucsc-mm9-simpleRepeat
trf	chr1	47101071	47101108	ucsc-mm9-simpleRepeat
trf	chr1	47105652	47105683	ucsc-mm9-simpleRepeat
trf	chr1	47105678	47105725	ucsc-mm9-simpleRepeat
trf	chr1	47105725	47105871	ucsc-mm9-simpleRepeat
trf	chr1	47106667	47106720	ucsc-mm9-simpleRepeat
trf	chr1	47106668	47106713	ucsc-mm9-simpleRepeat
trf	chr1	47107286	47107337	ucsc-mm9-simpleRepeat
trf	chr1	47107338	47107403	ucsc-mm9-simpleRepeat
trf	chr1	47108987	47109020	ucsc-mm9-simpleRepeat
trf	chr1	47118319	47118406	ucsc-mm9-simpleRepeat
trf	chr1	47130957	47131002	ucsc-mm9-simpleRepeat
trf	chr1	47131114	47131171	ucsc-mm9-simpleRepeat
trf	chr1	47132118	47132184	ucsc-mm9-simpleRepeat
trf	chr1	47133653	47133678	ucsc-mm9-simpleRepeat
trf	chr1	47136378	47136439	ucsc-mm9-simpleRepeat
trf	chr1	47137346	47137390	ucsc-mm9-simpleRepeat
trf	chr1	47142931	47143013	ucsc-mm9-simpleRepeat
trf	chr1	47144668	47144704	ucsc-mm9-simpleRepeat
